1710.20495605
1732.34069824
1806.97351074
1873.5670166
1936.67773438
2019.88342285
2092.67016602
2145.20776367
2193.43896484
2310.76074219
2442.2175293
2601.91870117
2764.40698242
2881.53662109
3001.58129883
3164.61645508
3391.71142578
3546.19702148
3863.02392578
4099.47802734
4308.92529297
4614.80224609
5033.39550781
5266.03662109
5737.05322266
6129.02050781
6570.54296875
6898.32519531
7527.75634766
8281.11132812
9487.38867188
9938.73730469
10720.3818359
11791.4443359
12454.5175781
13558.0419922
13604.5966797
15537.5576172
17866.8496094
19774.4863281
21891.2675781
23333.859375
25777.0996094
28056.9882812
30256.8945312
32252.4199219
33659.7382812
35837.671875
38627.3789062
41137.3359375
42641.1015625
43980.6835938
46505.1757812
49001.4726562
51076.1640625
52910.9257812
54368.8085938
57824.953125
60570.8554688
62106.0234375
64103.4023438
64379.8984375
66608.3125
67575.90625
66035.625
66422.7109375
67272.171875
67712.3203125
67039.9921875
64807.84375
64605.8632812
64470.7890625
63612.8164062
61536.734375
58346.7773438
58296.7851562
58176.96875
57183.09375
56828.53125
54635.7539062
55084.046875
53351.703125
52655.078125
50091.640625
49184.4609375
48252.1992188
47671.1992188
46773.7304688
45350.5859375
45184.1132812
44342.0117188
43107.2929688
41350.4101562
40082.90625
39102.2421875
38313.9101562
37014.1992188
35676.7382812
34735.8046875
34185.1328125
33286.9101562
31741.5117188
30400.3085938
29375.9648438
28825.1855469
27534.1796875
26303.1484375
24878.8613281
24581.1269531
23502.4511719
22645.1132812
20975.1542969
20147.5898438
19397.7207031
18290.3339844
16503.46875
14980.7128906
14057.7255859
14580.0380859
14683.3896484
14341.1630859
13418.2675781
13065.2578125
13128.1679688
12444.2216797
11631.0302734
10929.7763672
10939.6464844
10913.1748047
10541.9755859
9979.14941406
9549.78417969
9323.52050781
8969.70996094
8590.04785156
8032.12060547
7795.84960938
7659.55908203
7576.01220703
7147.61279297
6757.84082031
6735.32324219
6657.62060547
6407.06884766
6028.97802734
5802.83886719
5682.37744141
5614.59277344
5471.20361328
5190.50830078
5048.95507812
4996.02783203
4970.65869141
4835.89013672
4802.078125
4738.11083984
4511.34179688
4293.92089844
4113.58251953
4026.27441406
3959.38818359
3863.29736328
3669.41992188
3535.85668945
3462.73242188
3414.71484375
3396.0012207
3287.23852539
3313.04223633
3211.97216797
3135.98828125
3050.19702148
2986.22363281
2885.84521484
2846.65478516
2777.52075195
2727.09716797
2692.44018555
2568.01635742
2497.70727539
2452.58398438
2420.76513672
2384.13452148
2379.4152832
2371.45581055
2348.71923828
2286.50756836
2260.71289062
2211.39306641
2172.32617188
2130.23730469
2115.60620117
2122.84423828
2134.6015625
2127.48486328
2087.828125
2023.08398438
1968.91699219
1917.41894531
1808.63037109
