super,K,line,region,n_bins,support_to_input_ratio,none_w3db_um,none_w10db_um,none_w20db_um,none_w40db_um,fixed100_w3db_um,fixed100_w10db_um,fixed100_w20db_um,fixed100_w40db_um,proportional12p5_w3db_um,proportional12p5_w10db_um,proportional12p5_w20db_um,proportional12p5_w40db_um,normalized_corr,normalized_nmse,normalized_phase_rmse_rad,normalized_amplitude_nrmse,source_restored_corr,source_restored_nmse,source_restored_phase_rmse_rad,source_restored_amplitude_nrmse,source_weighted_corr,source_weighted_nmse,source_weighted_phase_rmse_rad,source_weighted_amplitude_nrmse,signal_source_weighted_corr,signal_source_weighted_nmse,signal_source_weighted_phase_rmse_rad,signal_source_weighted_amplitude_nrmse
4,800,2,common_heldout_left,23,6.25,1.1363015825776615,2.3099734167743726,3.8592216719096077,7.047742604286573,1.2028655823863708,2.679078712083718,3.929807420707826,11.92390350085632,1.2028655823863708,2.679078712083718,3.929807420707826,11.92390350085632,0.961246030478781,0.0760060688887862,0.07493416113944286,0.2682353729151667,0.976479161575325,0.0464884470091502,0.07608564738145526,0.2077159318982727,0.9764791615753251,0.046488447009150204,0.06337130198762345,0.20771593189827275,0.9871797252709026,0.02547619001406524,0.057457374855279755,0.1500122252107095
4,800,2,common_heldout_right,49,6.25,1.1363015825776615,2.3099734167743726,3.8592216719096077,7.047742604286573,1.2028655823863708,2.679078712083718,3.929807420707826,11.92390350085632,1.2028655823863708,2.679078712083718,3.929807420707826,11.92390350085632,0.9803581782123729,0.038897842412117495,0.14110205997799397,0.17377642244563551,0.981753163788361,0.03616072539154345,0.1492441869481723,0.1674514116404913,0.9817531637883611,0.036160725391543434,0.11140942233802438,0.16745141164049127,0.984580252476436,0.030601726433437573,0.08862525645052871,0.15248215359695283
4,800,3,input_128,128,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9999998779721594,2.440556665515016e-07,0.0003173586543803053,0.00038895742388611777,0.9999999092259124,1.8154816721065678e-07,0.00031736122625357246,0.0003578720144747982,0.9999999092259123,1.8154816721065593e-07,0.00023438591962336895,0.0003578720144747941,0.9999999134207372,1.731585182418388e-07,0.00023124662848252462,0.00034801813726859435
4,800,3,heldout_all_72,72,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9655974989493724,0.06762147002271643,0.11479767587634508,0.24016285506190668,0.9829195704459196,0.033869118034408834,0.11429952940507677,0.16824651406711816,0.9829195704459197,0.03386911803440885,0.0840953706272256,0.16824651406711816,0.9892373795249739,0.021409406950562797,0.07063459468293722,0.13098820253860724
4,800,3,heldout_near_16,16,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9970251423783442,0.005940865465442356,0.0417911406476642,0.06481365457710629,0.9973800730267747,0.005232989929105677,0.04177667731136106,0.05870031032987223,0.9973800730267747,0.005232989929105678,0.04200570615421826,0.05870031032987217,0.9974231346649839,0.005147090435077042,0.04238970913269411,0.057761052364793834
4,800,3,heldout_far_56,56,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9526517767606477,0.09245459223478088,0.12725552385248504,0.28091209759518004,0.9672027839586534,0.0645187747026302,0.12809841415708775,0.2359585045860621,0.9672027839586537,0.06451877470263019,0.10069451383920687,0.23595850458606207,0.9759411209000369,0.0475389285363794,0.08261380228901713,0.20308288138813874
4,800,3,heldout_source_ge_5pct,23,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9960260380754985,0.00793213147562598,0.06303780244817582,0.06345081930657152,0.996599641112957,0.006789155333524934,0.0635860573647795,0.0584060735368798,0.9965996411129574,0.006789155333524937,0.05878554696846408,0.05840607353687977,0.9966394505430742,0.006709805621199242,0.058871399478183144,0.057938106288800466
4,800,3,heldout_source_lt_5pct,49,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9505519780189297,0.09645093708430025,0.1324500881464134,0.2869980895150668,0.9612990056867975,0.07590422166557442,0.13119576031782124,0.25664327154649924,0.9612990056867975,0.07590422166557442,0.11009237488725908,0.25664327154649924,0.9684993279990608,0.06200905166536775,0.09411542250312233,0.23337638857089135
4,800,3,heldout_left,23,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9626060550114727,0.07338958285524991,0.11264302877816118,0.2548144887815609,0.9751771977488464,0.049029432990707375,0.12321119968093874,0.21144119293573888,0.9751771977488465,0.04902943299070738,0.08197245897766506,0.2114411929357389,0.9854554878813558,0.02887748140451903,0.058757027467712906,0.16218249085328768
4,800,3,heldout_right,49,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9967052581117004,0.006578628452488647,0.06448158341614438,0.05720196078565485,0.997089214118199,0.005813099089152426,0.06658631567233161,0.05491896943719459,0.9970892141181991,0.005813099089152428,0.05671604804285334,0.05491896943719462,0.9972728774242576,0.005446807953941582,0.05345788595104185,0.05279736711163179
4,800,3,common_input_128,128,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9999998779721594,2.440556665515016e-07,0.0003173586543803053,0.00038895742388611777,0.9999999092259124,1.8154816721065678e-07,0.00031736122625357246,0.0003578720144747982,0.9999999092259123,1.8154816721065593e-07,0.00023438591962336895,0.0003578720144747941,0.9999999134207372,1.731585182418388e-07,0.00023124662848252462,0.00034801813726859435
4,800,3,common_heldout_all_72,72,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9655974989493724,0.06762147002271643,0.11479767587634508,0.24016285506190668,0.9829195704459196,0.033869118034408834,0.11429952940507677,0.16824651406711816,0.9829195704459197,0.03386911803440885,0.0840953706272256,0.16824651406711816,0.9892373795249739,0.021409406950562797,0.07063459468293722,0.13098820253860724
4,800,3,common_heldout_near_16,16,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9970251423783442,0.005940865465442356,0.0417911406476642,0.06481365457710629,0.9973800730267747,0.005232989929105677,0.04177667731136106,0.05870031032987223,0.9973800730267747,0.005232989929105678,0.04200570615421826,0.05870031032987217,0.9974231346649839,0.005147090435077042,0.04238970913269411,0.057761052364793834
4,800,3,common_heldout_far_56,56,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9526517767606477,0.09245459223478088,0.12725552385248504,0.28091209759518004,0.9672027839586534,0.0645187747026302,0.12809841415708775,0.2359585045860621,0.9672027839586537,0.06451877470263019,0.10069451383920687,0.23595850458606207,0.9759411209000369,0.0475389285363794,0.08261380228901713,0.20308288138813874
4,800,3,common_heldout_source_ge_5pct,23,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9960260380754985,0.00793213147562598,0.06303780244817582,0.06345081930657152,0.996599641112957,0.006789155333524934,0.0635860573647795,0.0584060735368798,0.9965996411129574,0.006789155333524937,0.05878554696846408,0.05840607353687977,0.9966394505430742,0.006709805621199242,0.058871399478183144,0.057938106288800466
4,800,3,common_heldout_source_lt_5pct,49,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9505519780189297,0.09645093708430025,0.1324500881464134,0.2869980895150668,0.9612990056867975,0.07590422166557442,0.13119576031782124,0.25664327154649924,0.9612990056867975,0.07590422166557442,0.11009237488725908,0.25664327154649924,0.9684993279990608,0.06200905166536775,0.09411542250312233,0.23337638857089135
4,800,3,common_heldout_left,23,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9626060550114727,0.07338958285524991,0.11264302877816118,0.2548144887815609,0.9751771977488464,0.049029432990707375,0.12321119968093874,0.21144119293573888,0.9751771977488465,0.04902943299070738,0.08197245897766506,0.2114411929357389,0.9854554878813558,0.02887748140451903,0.058757027467712906,0.16218249085328768
4,800,3,common_heldout_right,49,6.25,2.853739275649384,4.569104020355,6.163772003041028,10.858312513303838,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,2.758126877384077,4.585531474663796,6.012872595133801,9.950275060087137,0.9967052581117004,0.006578628452488647,0.06448158341614438,0.05720196078565485,0.997089214118199,0.005813099089152426,0.06658631567233161,0.05491896943719459,0.9970892141181991,0.005813099089152428,0.05671604804285334,0.05491896943719462,0.9972728774242576,0.005446807953941582,0.05345788595104185,0.05279736711163179
6,1200,0,input_128,128,9.375,0.9204579985246512,2.148360322634389,3.1039582329623756,9.334695266846637,0.9530588794381175,2.194144386173562,3.1021397916656728,10.671397987169456,0.9750374806542369,2.2220354062415058,3.0936726293970196,10.239585912053313,0.9999999747636926,5.047261420115817e-08,0.0001461148982642742,0.00017125167369964802,0.9999999751567898,4.9686419516841945e-08,0.0001461156639201209,0.00016716981441389036,0.9999999751567901,4.9686419516840225e-08,0.0001498096386439091,0.00016716981441386927,0.9999999764943509,4.701129739629708e-08,0.00014744835406731876,0.00016095137905680715
6,1200,0,heldout_all_72,72,9.375,0.9204579985246512,2.148360322634389,3.1039582329623756,9.334695266846637,0.9530588794381175,2.194144386173562,3.1021397916656728,10.671397987169456,0.9750374806542369,2.2220354062415058,3.0936726293970196,10.239585912053313,0.9650415948211842,0.06869472026498485,0.10496874258501494,0.24746491901171935,0.9812103715646473,0.037226206733966885,0.1063035471405406,0.18115576319570423,0.9812103715646474,0.0372262067339669,0.07731079888550271,0.18115576319570423,0.9896007318191732,0.020690391582956734,0.06323712938607354,0.13170206131827683
6,1200,0,heldout_near_16,16,9.375,0.9204579985246512,2.148360322634389,3.1039582329623756,9.334695266846637,0.9530588794381175,2.194144386173562,3.1021397916656728,10.671397987169456,0.9750374806542369,2.2220354062415058,3.0936726293970196,10.239585912053313,0.9967366162062364,0.006516117913741675,0.033007829620320436,0.07376605145970934,0.99729528942854,0.005402105683644878,0.03303514200542249,0.06613763062242652,0.9972952894285398,0.005402105683644877,0.03220166454767934,0.06613763062242649,0.997479028741153,0.005035587221606231,0.031890538336148314,0.06345032070591212
